49051483,50097895,50795496,52598302,48590419
48102246,50662216,50507560,50211765,52007593
51851738,51467864,49790148,49145764,50810769
51219896,48401293,49949057,49985758,53151094
51991226,50274583,50898348,49729963,50763030
49775531,51502078,50200569,50686400,50061582
50746429,51079401,50746855,51144022,53358360
51786650,52481209,49152994,50181091,50092198
49969839,49766422,50212724,50249764,51660035
51350792,50565474,51967262,48306570,49832003
51285477,51343684,50265754,50734432,51129368
51236906,50379179,50370858,50598305,50761005
51820326,51863456,51287264,51714069,50123955
51235435,51667319,49871596,52061505,51580694
50153027,48618547,50271520,51097286,50991541
50510684,51381157,50300742,52486312,51663892
51287814,51103694,48116418,51085099,49733379
50966174,50897401,52111257,52408824,49701574
49669734,49379106,51287590,49459049,51336192
50403701,49929476,50999108,49460840,49719613
51741940,51324758,51417282,50754907,50579202
49950523,50398075,50567872,51899918,49886979
51557598,49636880,48935466,53103324,51095308
50416905,51859450,51580372,50901355,50099161
50833366,49153184,50840974,50832012,51205868
50875751,50835722,50128496,50264524,49627802
50475111,51095571,50128496,51240676,49499972
51599315,50627109,52034564,49774061,49771614
49933505,51587861,51008297,49519704,52205075
48115999,49817533,49600502,50875097,49620845
49786601,52470360,49844643,50481488,51778192
50197515,51814721,50397051,50740587,52493562
52527075,51124397,51442642,49506668,50949849
52300810,52741385,50599324,51919262,50421441
50562306,49637530,50823143,51268037,49994634
52205700,50895425,50639850,51472343,51097909
50477385,51351231,52088072,49787588,51828876
49301275,50515967,49907979,51003666,51064317
50487268,50011569,48821705,51169540,52128652
51002120,51929229,50987278,52121012,50075855
52772207,50072343,50750749,50385323,51771153
48847187,51285445,50307787,50166657,51562126
49169713,48514803,50858925,51477212,52414464
51055014,50578154,51299162,51771595,48568310
50231903,50379617,50019750,50761017,50625383
51769006,51559870,51118811,48357645,49226154
49180026,49614400,51118811,50443293,47348884
49416228,49596878,48837455,52641286,50647121
51242387,50536368,48854787,50728836,50713363
50124790,49713786,52845489,52264177,50051738
51830604,50599950,51056570,50614046,49126026
49895726,49946803,51993948,50163615,51402711
49627964,50413738,50833199,50251267,50997985
49238534,49960184,50083400,48490041,51468578
51758971,51022672,48511602,51259355,51612060
50242045,50438220,49596754,50053774,50973575
50377641,49138638,50238365,50980352,50630239
50649954,48844058,48629002,50645979,49244343
50087731,46977238,49208396,50343138,51261494
50200024,50634053,50657109,49143194,48917213
51539502,51815983,49305462,51373973,48917213
50921769,49723513,49840562,50896376,53690271
50825334,50220324,50302611,50560600,51508283
53311367,49385302,53568477,50955330,52730705
50755475,49896013,49750939,50755327,52504133
52148466,50101055,52092511,51476689,50802479
50668982,50488457,51510554,51291627,51487281
50197154,49129994,51418657,51358324,50838678
52087225,49416830,49052575,49794447,51699383
49862817,50110737,49790867,50829625,51027902
51103024,49123616,50271393,50050850,49444896
52225155,50927035,51730036,50831056,49868468
50454720,50490188,53144119,50936970,50219902
50053986,48811185,49819882,51723069,50276629
50368766,49888122,50202641,50588014,48917213
50100339,51804299,51203579,50416758,50145451
52189318,48724208,52098859,51814571,50336386
50864495,49992894,49778752,49839705,50550769
51277100,50048535,50662952,49774061,50661312
51664254,51790793,50437572,50295220,49411508
48696168,49913034,50855729,50737524,50141983
51155977,51588428,51057947,49525713,51487195
50828782,52463074,50727774,51826420,52283308
52365500,51964443,49208396,48482739,50836221
52257803,51716995,49907979,50901355,49638746
49897963,49791139,51795925,51153724,48917213
50650221,50119560,51901420,50533546,49960330
49590748,50712981,48551151,50195676,52028595
51661461,51765274,52476013,50077671,51426174
50654359,51251818,50403918,49763094,50075855
52548449,50560869,49710375,50749762,49627802
50623197,51064577,52064765,51449580,49947274
51361400,50473385,50216926,50556687,49849256
51158088,50333344,50441757,51121579,50828814
49436691,50216924,49532238,50796105,50931190
52196495,50490678,50388173,50023083,51464435
51069214,50388166,49754966,50593276,49727861
50146165,49296891,52414004,49210894,49243529
49180026,48496126,51447781,52428036,50574149
50775045,50543812,50654192,49650941,51720838
49095241,49771224,50323876,49064492,47980035
51402571,47841469,50713227,50805485,49781820
49652680,49727288,48914558,48861149,50541635
48955599,49553948,50212724,50663106,51150045
50794953,50552641,50307787,49998231,52330082
49042974,50685276,50065847,50249764,51037482
51916804,50110977,49546667,49794447,50551732
50602159,48146286,49934197,52051503,50028748
51149539,50393167,50821948,51082746,51562126
49683771,49881885,49856313,50271568,50560545
49837048,51179591,50751286,49456296,51125024
51494828,48260281,51897692,51383377,51459693
50740392,49302891,49715748,49940071,51600559
50157605,52717079,49814970,52059177,51241254
51101951,50777261,51094156,50330373,52874091
50414118,50435545,50727667,47434196,51111611
51914331,49166377,51111818,51819308,50716083
52291722,50923767,50346007,49456296,50692007
48782627,52768272,51345602,49456296,49799891
51605876,49123616,49192033,50732611,50908282
51563167,51027593,50873266,50414052,49819512
50087731,49865003,50582978,51902024,50491495
49786601,49496284,49671893,49842906,50555273
48102246,50447695,49608931,49172132,50923414
48102246,49257699,51631788,50459799,50645794
49003589,49340239,49687948,50815697,48499128
48346067,50997778,51240402,50872370,50427966
50537531,51349086,49629572,50640655,50503517
49673251,48096826,49902680,51309654,48627438
50343211,49129994,51184030,50329330,49960330
50292856,49129994,50176688,50892298,50099161
49742158,48369271,51214077,52163098,51968737
49564563,50097895,50639373,50249030,51603881
51838360,51932521,51250061,50297632,49743222
50278437,49401625,51611764,50632713,51737973
49638032,51683428,52316918,50369050,51662711
51641125,49130882,50652253,51670532,50351171
50220277,49757859,49567513,49500105,50624106
52394699,50289453,51622575,50811063,50883734
49350738,50101055,50997987,51329034,49431290
50213682,50097895,50754071,50550474,49585245
50087731,51201353,50762110,49352217,50661312
49969839,51109520,49990366,48972476,50661312
50258476,50392499,51223839,51160364,51500974
49406565,49197868,48070765,50818480,51417955
49664354,49504316,48757793,52240130,50336386
50074656,50758961,51044052,51008054,49627802
48534771,50836233,52340467,50588014,52197542
49676685,50690799,50487058,49774061,50667495
50168712,50467198,50346075,52377789,48076420
51452002,49627485,50174606,50991670,48641241
50095556,50176830,50829618,50414271,51100446
50352771,50281183,51573757,50946465,50151979
49742380,52149180,49926768,51969808,49721685
51007914,49520158,49365397,50589585,51724105
50691615,52403200,48396817,49132020,49620845
51985618,49180235,50551038,49979688,49960330
49175466,50548925,49907979,48773755,49411508
51115583,49161299,48511602,50481488,51205868
50513819,51046414,49909753,49525152,49418645
50944847,52060424,51558173,50874133,49431032
49775531,49121422,49379702,50312936,50200974
49775531,52265947,49955964,49985758,52308596
51256575,51615053,50154675,52134589,51410103
50019174,50145547,52303531,50513049,51323956
51597141,53152574,48577651,52117273,51698840
49849281,51187699,50637717,50267362,49499979
51736860,51284054,49237346,50332684,50307319
50411395,50652529,50228338,49775702,49521041
50583147,50624373,50518411,51200481,52065929
50527637,53750204,49587200,49908396,50089107
47641408,49592932,52953138,48718713,51122324
50111964,48441633,51019492,50343591,50913117
50339875,50376192,51564777,51079977,49432739
50213778,50139556,50062922,49735640,51396808
51867618,49153184,52234581,50732894,51319116
51944285,51381157,49880513,51275377,48833055
49791760,49992894,50801982,48164294,51147485
50403701,49929476,49833675,50697566,50614444
51756789,48154199,49761174,51321834,50081544
50256976,49660793,48807897,50896641,48871459
50910645,49929476,50409913,52467541,49721685
47896109,50176830,50951304,50783504,50931190
51260237,51639933,48755338,50297632,50825360
50997281,49907258,48971613,49500105,50542050
48816427,51109520,51951765,52209409,49960330
51046206,50888896,48081329,51330500,48833055
50601448,48369271,51038241,49262357,50716083
50482453,48369271,51551593,52440180,49418645
49845707,49885287,50232238,48614171,52132714
52107042,48912040,49884853,50001942,49078561
50915759,50910147,49168522,50973141,49810736
49943057,51400010,51368696,51847828,50115628
49592155,51694467,51314271,50339550,50359654
49459242,49977777,50461709,50849145,51546029
49865743,48290088,51092791,49811892,51544081
50971081,48272306,50163533,49875010,52018427
51181829,49257858,49746036,48788340,50580180
50733251,49926363,49569403,50198478,50165415
50343211,50557785,50772685,49330358,51483583
47641408,49938624,50272481,50890900,49514400
49985116,49422718,50233649,49444081,50506516
50093833,50270521,51798942,50713077,49350215
52100984,49526893,49909753,49456296,51249056
49149216,52048958,48070765,50249764,50012726
51402571,48916249,51216145,52090028,52481130
50111964,50868497,51109722,50733292,51582377
50980679,50624373,51214077,49763094,50700043
49350025,49881885,49192033,50414052,53784230
49169969,49051464,50273219,49717587,51740591
50439849,50597162,51375129,49250675,50444789
52459097,48096826,49589476,50816259,51142858
51722512,48495646,48656032,49480372,50018239
51071516,50511581,49072846,49330961,49347696
50388964,51615709,50037158,48221675,51361948
49682998,51887101,49494511,50762338,48849801
49876745,50889514,48935408,50253498,50412017
51256575,50850677,49154783,50389892,51711229
47641408,49157964,52400404,52089111,51331857
50317476,49166233,50673657,50745010,51459374
49276230,46977238,50814184,50985829,52342413
49615628,51028140,50711170,48879169,49296330
50429325,49793065,49570692,48061754,50462150
50824437,51035720,52358696,50644410,48580611
51196990,50357958,50441624,49543420,50653714
50667258,50454045,50985161,50693110,51199771
50066303,48811852,50020932,51853960,50531402
51165175,51251818,51283773,50606459,48833055
48630059,49929476,48531760,51316866,48833055
51099665,50408074,50469812,50504258,51085823
51693144,51944868,50592436,50488513,51340771
49869220,53444892,48941255,50528773,50970413
50428940,50479852,52931995,51417704,51424540
50847012,47841469,49120802,51062116,51595229
50681423,50548925,52239166,49674613,50427554
49137685,50806731,49710375,51004917,47787104
51089694,51894515,49909753,49346158,50243247
49776300,51377883,51095245,49516258,52598504
51207958,51080251,49739962,48739453,49807974
48102246,50388166,49833675,50382505,50311136
50537531,49129994,49909753,49787016,50240786
49906656,51565122,48586797,49500673,50663246
49975626,51747620,49646296,51922037,49884247
49882105,48825912,50733267,49499664,47382607
50967163,50474686,50232507,50847563,49466498
52006592,50263673,50346007,49419502,49958770
50644997,49237437,50403918,50494919,50571618
49674073,51469315,51261475,51039310,50650194
51877167,51257534,50853203,49879353,50319374
52191373,49819737,49192033,50771551,50949835
50491585,51667474,48116418,52517982,51041496
51165448,49951090,50037594,48861149,50286961
51238320,51177836,51716052,49352217,51152186
51516114,52206045,50609290,49388737,49808905
49885682,49361479,51392910,50090944,50686092
50986815,50139436,50567384,50520441,50828683
50450992,46977238,50582241,50316102,50295089
49026102,52475487,50890192,49184352,51331701
51249867,51432649,49876704,49790193,49843708
50374165,52156264,50119968,50815697,50503517
51727433,51813684,50271810,50271568,48917213
51319736,48874523,48070765,50080572,51016558
50828313,49761179,48070765,52703186,50342402
48827847,48356054,50692321,50414052,50591377
51386217,50948660,49804497,50593276,50859110
50901365,52037919,50089747,51723918,48754185
49987886,50452186,49481536,51955210,52057848
51079158,51018655,50894028,50901912,49785908
51208533,49397609,49671790,50002073,49518831
49331277,50968947,52546854,49524295,50597053
49580736,49618333,51747522,49657713,51124879
49044433,50253177,51577633,51220702,50186632
50421416,49489627,49557166,50119385,51643076
50376884,50766431,49803528,51770494,48762810
50921676,49340259,52481326,49838802,53119278
50626445,50923767,49426120,50765223,51081754
48279036,50923767,52024582,49850833,51682278
49366192,50626598,50323876,50093734,48825258
49589652,49173925,48511602,51206447,53081205
50469195,51850832,51918537,50930887,52105289
49769743,49275195,49815787,50294950,51774468
51447883,49425076,51686663,49787538,49122435
51110084,50674782,49414372,48063167,52140307
47641408,51563965,51220361,50260452,50734536
49137685,50017980,49207161,49803311,49938889
51311553,48127310,50932113,48385864,49077718
51245839,50218282,50775524,50506133,50964681
47624562,50487272,51169775,50623287,50062029
50537531,49071954,51708178,50820990,49241342
51106947,51918199,48623125,50751810,51379694
49811022,51034672,51483048,50312154,50756171
52941139,50875396,51815850,49121000,48121729
51638859,50456042,49833779,50278174,52769974
49331277,50850653,50580306,50791702,50008399
50847012,50373836,50065580,51149556,50846831
50519126,48023126,47732069,49630516,50491311
51070428,50746113,48678073,51679656,50647336
50839052,48759933,49870097,51392859,52307225
51826453,51072873,49152275,49440273,51621721
49196740,50229266,50288443,47999096,49843708
50188319,50774212,51117979,50605747,48833055
48101249,50626598,50727279,50160260,50508453
51513398,49907258,50044428,51511316,51037171
50834476,49397609,49422738,50727589,50412571
49469262,49929476,50057664,50196956,50846107
50087870,50511581,50444009,49547388,50421923
52328264,48290088,53355855,50790385,50028167
49130863,48916249,49557166,50311353,48846293
50447790,50139436,48944320,49517013,48301771
48922539,50413911,50957166,50323914,50830504
51177315,50096751,51159025,49620626,51642435
49774363,51581378,49161340,48347323,51606141
50436872,51186772,50712749,50864184,51757480
50737619,49361479,51855826,51175172,51731321
51188732,49361479,51202386,49491762,49446431
51077478,51680897,50446913,50503019,49974621
51021566,49065035,51299468,50923910,51603247
50726132,49929476,50494747,48739453,50061897
49723988,49257858,49903077,48739453,49007451
49949009,51604278,51568717,52102488,50310984
50080179,50602380,50011432,50447624,51196685
49121551,49255508,51010843,51584766,50640489
50039874,51627203,49302758,51198795,49633880
50964911,49964910,51161883,50932836,50144857
50805974,50478672,50886351,51470483,48932087
48990917,47711067,50657938,50373033,51386569
49779762,50623888,50446466,49033787,50464894
50660375,51882695,52163384,48854480,51299063
49659773,50387613,49833782,51518723,50079908
51669159,50836394,50014361,50166970,51459395
49578532,51576240,50504934,52553201,50419007
50899546,49343365,50537776,49250675,51837552
52531531,51171470,49845778,50973141,51790825
50189057,51755074,51773768,50528083,50692974
49651027,48034306,48135460,50973203,49379693
50667258,48290088,49752124,51048319,51345058
50733251,49618333,49829348,49390027,50180815
51966095,51451239,51081576,51352319,51088137
49623732,51321138,49862385,48756895,50294276
51377632,49381431,49364017,49879353,52011753
50258423,49284107,47761143,49879353,48810725
51021934,49021648,49180579,52201636,49459471
50565112,50025813,49158492,51060192,50228608
50359920,49718416,49909753,50044568,50897662
50690708,50231358,50020932,49811714,51535845
49042365,53387328,52366974,50249764,49342719
49950248,51000272,51238487,49444081,49987749
52152111,50142976,51536983,50422503,53116861
50195682,49625418,50355940,50480510,48743573
51125016,50373632,52335372,50896899,49969152
50013471,51562617,51227912,50300540,49832009
50828313,50251190,50975867,51199963,51252845
49906656,51853981,50716028,51479450,50152174
50567748,50853263,49847220,48808005,50668021
51432996,50206962,50397279,50516247,50657178
51264242,51330017,49959377,49838802,51743436
50413978,50244276,51508659,49845538,50900556
51238616,49761179,51295913,49292693,49159227
49901186,49761179,51029617,50190347,51358306
50295113,49869376,51451901,49676444,50702602
51173232,50207029,50652472,48405792,49456298
49156978,50692742,50072623,49724676,47861808
50586793,51862018,50161815,49661769,49196121
51225624,50344963,51361528,50149615,52409977
50425426,49461475,51340078,50260075,51346867
49790595,49931742,50271810,50099204,48764624
50713385,49275195,50692321,48883840,51567721
51529699,49595314,49778797,51996381,50597053
51630750,50473046,50025969,49806893,50580180
50813326,50105493,49853823,50180280,49466498
50043052,51414872,50956278,50759264,49466498
51870942,49892859,50184845,48221675,50760340
50596909,47830687,50152094,49419502,52318713
50594330,50067333,50926757,50606459,50570291
49051748,49401397,50673909,50294950,50679224
50396150,49086295,50126799,49936913,49807974
49609330,49280274,50298738,49740927,49807974
50569248,49045436,50490188,50808009,47797152
50435210,51284525,50796377,49719760,52371163
51855980,48380591,51408646,49683784,48890374
51089495,50338074,51288530,50514445,48970199
51436810,51216354,51071888,50533610,48301816
49783788,50890068,49355365,48666658,50692974
50413978,50548381,49800095,50263536,49830841
50413978,50627712,50966991,49626816,50106097
50594301,48977009,50284881,50967228,50056432
49593318,48864784,50404732,50811945,47380656
49408206,49704497,51766490,51527776,51401336
49623732,48660835,51543703,49032629,52050502
50147883,50373602,51001447,48541788,51553297
49714574,51254072,51302057,50667428,51223146
49911788,52174253,49013996,50306640,49627787
51507102,51553192,49347334,49832359,49825644
51096090,52118927,50138492,52286056,49344135
50088758,48838089,48892645,50391087,48173285
48861634,50068902,49572110,49562093,51967128
50902611,49046806,49776461,49739842,50802937
51481834,51590554,49752124,48895840,51131154
49552077,51178246,50152094,51619075,50953356
50548493,50160703,51448565,51998998,51566328
49140627,50454695,49269210,51616911,51554902
50858906,49357940,50377936,50689045,49580480
49836523,51892077,49534140,50273332,50192434
49779762,50017980,51361528,50065479,49487033
48922539,49071954,49422738,49933186,51424401
50164893,50221832,48771244,49780410,49122435
49512103,50905379,49929899,50088959,50294276
51277304,49389973,48761725,51197630,50201961
49710039,50773699,51246321,50482001,51089866
49511075,52140900,50781516,50569249,50702602
49508556,52063884,51782851,50104875,50008399
51493693,50995613,50412477,49225222,52217365
50894931,50878907,51045895,50675600,50895621
51245839,48705833,49908633,49829384,51534907
49901186,50281344,49667280,50686281,50903322
50521613,49120126,50567519,51258256,50422208
50391917,49369906,51652480,50396833,50034146
50836107,49537327,50952267,48722383,50546853
50530099,50625781,49324949,50176992,50727636
49331277,49992411,51049737,51055344,49920459
49811022,49389627,49801938,51503925,51942463
49938322,50836394,52063198,50562428,50407284
48371022,50218282,50292777,51204274,50135738
50504148,49920359,49388181,50591439,49064686
51267053,49432914,49538461,49418482,47936150
50146700,49265077,49746694,48446807,49068974
50455927,50573628,50834154,50445507,50614508
49724092,49885657,51417761,50743494,50660272
50002336,50627163,52059506,49554640,50778263
50025517,49167548,49158492,51875277,49792569
52224058,49307913,47761143,49514690,49392920
49196740,49064811,51005815,51637250,50787801
49949009,49257858,52211034,50736714,50369089
50189057,51599787,51117220,50111057,50543695
47641408,49248923,50094849,47966530,50360954
50950541,49761179,51083117,49595162,50192181
50158566,49425076,50868089,50104359,50076610
50462404,51112626,50611092,49776459,49609019
51722925,49295890,51893882,47190547,50724630
50260771,50057833,50377971,50312314,50009148
50830466,49615947,51161940,50917354,51653294
51530163,52074391,51608458,48911787,51297232
50859112,50649954,50361606,50266927,50363898
51147262,51743804,51166088,51221292,50113401
48929616,49904996,50607662,50465935,49932336
50582944,51484112,49111557,50440702,51567721
51642696,50459556,49151136,49676027,51337396
50526114,49975273,49234392,51461152,50033445
51020730,49509841,48849679,49672569,49355862
50461278,49424228,49833782,49494459,50191132
50352572,49323091,47732069,49916739,50712352
50607392,48253846,51001361,49639853,50534115
48874805,49889771,50753465,49643210,50464391
50094622,51046967,49751901,50688452,50647977
49498485,51446801,50892580,49758910,50292789
50553618,51091841,48962101,51528678,48938874
50649832,50214215,51025439,52772368,50913992
50080179,49894783,50435764,50655270,50915575
50080179,50593465,50754684,49993447,50120044
49042365,49081792,50714615,49934020,50271068
50436872,51409122,50535556,51389168,49754409
51265866,49999998,51301457,51160887,50831386
51345672,51222202,51287947,49025507,51501781
51409540,48238834,50010497,50140424,50613688
51912848,50102661,49171271,49292637,51272007
51483488,51752757,50357217,49806893,50107333
49653073,49426013,50424534,50196956,50831849
50920102,53099340,51019183,49447691,50490694
50063363,51047509,50711749,51633449,51258995
50632438,49953570,50748900,50245411,51348159
50496428,51276069,51935464,49051396,50980450
50496856,50148725,49569023,50143852,49633880
50391314,49389648,47371516,49427211,49807974
49532783,51592490,51118219,50502050,49579315
51110323,50593534,49422738,51644689,50243677
47641408,50410588,50283958,50135703,50632447
50188319,49514642,51054067,51349617,50982026
49308694,49461475,50001164,50439691,51567721
50360062,50511581,50977798,50985452,48970199
49889796,50045998,48276098,49851988,47797152
49647911,50293204,50463118,51031279,47797152
49647911,50682729,49258086,51618315,51762986
50080179,50471676,50197810,50229250,50151318
50401287,50622476,50304837,50549830,49256064
49608101,48289835,50949059,49715402,50857922
49494114,49215721,52047021,49241671,49549671
50469118,50256644,49030219,50015460,52822252
51219876,48906361,49583092,49521892,50845392
49924110,51104353,49967028,50005519,49261613
49847274,49670490,50974402,50750705,50363246
50754829,49269708,49700790,49189182,52807347
49762614,49953570,49013996,53342756,49508467
50121990,51254072,49355365,51123019,51155863
50058843,50150993,51198562,51694585,50566550
50831200,50057864,51000321,51396942,50914889
49863887,49937548,48519060,48737025,49392677
50066779,50891397,51099626,52745067,50145700
51904569,49071954,50692791,48782471,50616159
52253249,49081792,50293366,52144520,52822692
50889148,50955553,49439147,50606200,50393341
52025449,48853661,51024668,48338436,51434780
50236740,50118049,52493899,49561621,51639798
50411192,48471067,51989108,50437879,49366860
51044180,50353172,50767072,48911360,47797152
51295728,51165382,51829028,50121901,49792569
52630991,52885332,50239709,50591894,51428185
50445735,49705194,50866966,51536444,49991640
52589060,51108603,49603468,51399957,49169627
50071648,50144923,48529232,50854291,51469747
49740934,50454695,50940686,49418482,47936150
50963982,51484112,50071794,48895840,50543695
51239476,49844758,50823852,50768108,49979899
48928623,51753567,49518837,49869559,48198761
49610134,49402992,48543516,51360590,50377328
51446342,47801479,50687416,49872574,51308778
50351617,53062103,49904248,48287059,50355447
50399781,50566652,51784304,50839698,50735162
50977501,50776561,53024132,52854449,50961239
49928397,52008757,49855109,50236339,49200758
51041932,50580935,50793449,51701620,50156323
50509004,49710294,51731124,50502381,51382625
49444828,50955166,50012152,52923240,51487524
49943495,49216493,52267618,51312832,51750224
50476019,49964753,49111251,50423656,50129269
49413585,50070579,47732069,51390961,48238459
52918419,51873815,50711749,51092749,49344135
52954142,48977595,50463118,49514897,47936150
51551707,50415486,49347334,47920677,50120044
50401598,51413383,50363218,49340388,50191132
49811022,50527089,50834154,50397741,49856664
50521613,50668016,50714615,50820019,49799196
49724092,49906325,50258181,49225222,49609019
49724092,52154241,51530096,49025507,50422208
50636481,48584356,49372829,51599684,51026525
51125626,50241868,48935427,51035435,49653839
49278896,53100766,52416782,50104359,50455113
51068086,50088855,50085249,49025507,49936692
51591336,50554938,50322849,50283506,49020316
51446085,50568028,49816203,51898324,51535030
50493820,50646152,50776237,49976876,49392654
48487965,51286132,49442250,49750418,47688273
51150024,49646573,50837602,49235435,49643411
49958927,48767124,50296460,50232282,52327471
48874805,49563666,51709721,52013785,50483852
50352572,50455414,49862526,49505293,50275432
49608635,49362081,49679180,50546888,50150639
50960246,51379718,50446453,49669035,50405254
49408883,49304709,48762836,51103003,51026994
51210234,48682323,49422738,50972878,51046620
49984097,49489483,50814015,48446807,51256876
51246775,49453336,51222787,49216096,52230162
50382867,50127188,48276098,50578546,49908463
52764917,48918972,49667280,51578418,49917072
51042538,49695235,50946341,50642682,50608617
50903528,48823665,51776092,51595936,49978739
51126624,50548891,51744165,51817115,48236371
50417309,51334179,49861651,49257321,50583614
50079500,50595185,50568399,52162413,51281989
50867221,49576519,48827974,50225461,49872350
50194020,50767556,49800095,49038610,49110909
50791046,51475631,48849679,50674716,50173838
49041816,50125907,49496143,50926177,50757840
53062515,50266733,51189462,51002041,49471287
50541245,49617884,47823675,50129121,51541248
49060015,49636899,49494565,50736794,50651924
51113986,50937676,50999530,50965729,51121486
48105246,50640175,49797374,50292590,51650481
49082020,50725535,48768254,48949654,47380656
50487329,49822044,51182309,50691429,50614508
49441407,50140899,50758457,50317822,48477169
49934735,50991693,49955473,51613193,51274254
51536856,51063093,51229307,49203298,52014741
49462793,50602827,51359435,49251048,51783080
49112012,50088031,50375414,49484451,50290562
50391413,49300801,48101919,50951843,50942601
50587913,49365057,48904819,49735105,50776211
49912324,50163823,50792571,49850895,49938138
50841689,51236845,51851877,52017599,47348884
51106765,50641187,50643133,49885080,47348884
50768780,48558263,50431184,51924862,49850421
51089728,50600478,49050393,51348743,52564659
